"city","description","neighbourhood_cleansed"
"London","Executive Double Room at 54 Queen’s Gate is air-conditioned and furnished with pocket sprung beds and 100% Egyptian cotton linen. The room includes luxury toiletries, a power shower, wall sockets with direct USB connections, an in-room safe and direct dial telephone, as well as complimentary bottled water, coffee and tea-making facilities, and an interactive smart TV with Chromecast. Room size 10 sqm.","Kensington and Chelsea"
"London","Cosy flat just 6 mins from Paddington & Bayswater stations. Walk to Hyde Park, Oxford Street, and London’s top attractions. Enjoy a cosy open-plan space, fully equipped kitchen. Surrounded by shops, cafes, and restaurants, with excellent transport links at your doorstep. Perfect for exploring the city while enjoying a comfortable home-from-home.","Westminster"
"London","2 Large, comfortable rooms in a lovely quiet house away from the main road.<br />One room has a super king bed with an en suite that includes a bath and shower. It backs onto the garden on the first floor and is very peaceful. <br />The second room has a king-sized bed with a view over London, and a private bathroom opposite with a bath and shower. <br />Well located by Streatham Common and walking distance to 3 x train stations to get into central London","Lambeth"
"London","A bright and airy, two bedroom Maisonette in walking distance to Columbia Road Flower Market, Broadway Market, Brick Lane, Spitalfields Market, Victoria Park and Regents Canal. This apartment is right in the heart of all the great things happening in East London while being close to the City and great transport connections across the rest of London. Perfect for small families, couples and professionals. We allow a maximum of 2 adults and 1 child in our flat and all guests to be verified by ID.","Tower Hamlets"
"London","Ground floor bedroom.We are a sociable family who enjoy meeting new people from all walks of life and embracing different cultures.","Haringey"
"London","This house is located just 6 minutes’ away by bus from Ilford Rail Station. modern self-catering accommodation with free WiFi and free on-site parking. Central London can be reached after an 21-minute Train journey.<br />On site 2 car parking. <br />Heathrow airport has Direct train to Ilford station. (29.8 mile)<br />London Stansted Airport is 35 minutes by taxi. (28.5 Mile)<br />London City Airport is 7 Mile away (17minutes)","Redbridge"
"London","This Flat situated on the top floor of an old warehouse is very light and bright with very big windows. The flat is right next to Hackney Downs station with easy access to Central London as well as being close to lively Broadway  Market.","Hackney"
"London","This large room is in a 2-bedroom flat in the heart of the Ilford, where modern comfort meets convenience. This minimalist and well-appointed apartment is the perfect home base for your visit, accommodating up to 2 guests comfortably.","Redbridge"
"London","Welcome to our newly renovated one-bedroom flat, perfect for a cosy and comfortable stay! Located close to the train station for access to central London (20 mins to London bridge on fast trains), while close to M25 for access to the beautiful Kent / Surrey countryside. <br /><br />This modern retreat offers all the essentials, featuring underfloor heating to keep you warm and toasty, a light and airy design, high speed WiFi, TV,a king-sized bed and a fully functioning kitchen for all your culinary needs.","Bromley"
"London","You are welcome to stay in our lovely, spacious home located between Kingston and Richmond on the outskirts of London.<br />Guests can stay in our large double bedroom with bay window,  tea/coffee making facilities and a big study desk.<br />Our second bedroom has a small double bed and is perfect for one person. This room overlooks the garden, has tea/coffee making facilities and a desk.<br />The modern bathroom on this floor will be exclusively for use by these two bedrooms. Minimum two people per booking.","Kingston upon Thames"
"London","Relax with the whole family at this peaceful place to stay.Elisabeth line 5 mins away <br />Gym 4mins away there is a wonderful park up the road and the house is decarated with plants and greenery","Greenwich"
"London","A very quiet two storey block with easy access to mainline station to Victoria 10 minutes walk away. Easy access from M25 and Kent countryside by car with private off road parking. Bus stop to town centre or out to countryside 30m from front door.","Bromley"
"London","Come stay in our bright, warm, cosy, 2 bedroom top floor flat in the bustling, creative and trendy London Fields area.","Hackney"
"London","Beautiful single room in a traditional English Victorian home in the heart of Isleworth. Quiet neighourhood. New kitchen, new bathroom. Five stops from Heathrow airport by tube; eight minute walk to Piccadilly line; 35 minutes to Central London. Backyard with grass, WiFi. Free Parking.","Hounslow"
"London","A light and airy Maisonette set in the heart of Chelsea. Minutes away from Sloane Square and South Kensington Tube Station and Knightsbridge.  Finished to a high standard and set in a quiet road of the King's Road.  Ideal for anyone looking to explore the beauty of London.  The famous Ivy Chelsea Garden can also be viewed from the kitchen window and is therefore only seconds away from the maisonette.  The perfect location","Kensington and Chelsea"
"London","Welcome to your cozy private room in a quiet, friendly home! Just a 7-minute walk to Sainsbury’s for your daily needs and 17 minutes to Hendon train station, making travel around London easy. The room includes a comfortable bed, fast Wi-Fi, and a peaceful atmosphere—perfect for students, solo travelers, or remote workers. Enjoy access to a shared kitchen and bathroom, with everything you need for a comfortable stay.","Barnet"
"London","This cozy, minimal studio is your mini sanctuary away from the central London hustle and bustle- perfect for professionals or travellers. The studio is a stones throw away from buzzing King's Cross which boasts 6 tube lines, international/domestic trains and a host of buses.<br /><br />This property is a fully furnished, self-catering studio which comes equipped with a microwave, toaster, kettle, iron, etc.<br /><br />This is your home, away from home.","Islington"
"London","Discover luxury near Oxford Street, Soho & Mayfair in this newly renovated 3 bd - 3 bath Apt, and a private outdoor patio. Nestled in the heart of central London, high end amenities, modern lux interior, with lots of space to relax. Access world class shopping, dining, & entertainment. Perfect for work & leisure - 5 mins from underground - Bond Street & Tottenham Court Rd, this central London gem combines elegance with convenience","Westminster"
"London","Standard Double Room","Ealing"
"London","Curated artsy apartment in Islington blends my passion for industrial and interior design. <br /><br /> Perfect location to explore London, 5’ walk from Finsbury Park Station, on both Victoria, Piccadilly line and National Rail with direct connections to Heathrow and Gatwick.<br /><br />Despite its central location, the flat is very quiet and has a cute balcony to enjoy your morning coffee. Sleeps 3, has fully renovated bathroom and kitchen and a dedicated work station with high speed WiFi.","Islington"
"London","This beautiful, recently refurbished apartment is perfect for all types of travellers.<br />An incredible location in Notting Hill, right by Hyde Park means you'll be able to enjoy everything London has to offer.<br />The apartment has fast wifi, a smart TV, hotel quality linen and a kitchen with everything you need.","Westminster"
"London","Included amenities: Wifi, Welcome Pack, Toiletries, Area Tips, Cleaning, Fridge Fill Service, Cafetiere, 24/7 Support.","Kensington and Chelsea"
"London","Private annexe with a bedroom, en suite and living room. As it's an annexe you get the privacy of your own area and entrance, but you can reach us easily if needed!<br />The living room is versatile and has a desk, a small TV, a sofa, table, and a kitchennette. The kitchennette has a fridge, microwave, inductor hub and tea and coffee facilities<br />Close proximity to Beckenham Junction & New Beckenham train stations, Beckenham Place Park, and Beckenham high street which has lots of cafes and restuarants!","Bromley"
"London","You will be in a private comfortable cosy room for one guest in the back of my home . I live alone here , so you will share the bathroom and kitchen with just me .<br /><br />The road is quiet, but close enough to a busy high street with plenty of shops and restaurants.<br />My flat is central area in london and  20 minutes to most attractions with excellent transport links across the city.<br />Eg: Westminster , Camden and Kensington.<br />45 minutes from Heathrow and Gatwick","Brent"
"London","Central London Studio,<br />All Major attractions are easily accessible.<br />The studio includes UK standard double bed, private kitchen, private bathroom and more! Minutes from the underground/Metro station. Fully Renovated!<br />Cleaning available daily upon request","Lambeth"
"London","Spacious double room with private bathroom in lovely 2 bedroom flat in London. <br /><br />This is my live in flat, shared with my wonderful flatmate who lives in the other room. You will have access to your own private bathroom and will have a hanging rack available for you. The flat is fully furnished with a fully equipped kitchen and lounge area free for guests to use. <br /><br />The flat is minutes away from the heart of Brixton and very well connected by bus and tube (Northern and Victoria lines).","Lambeth"
"London","Standard Single Room","Redbridge"
"London","Relax in this unusual setting of a floating home on the inner lagoon of Taggs Island situated on the river Thames, close to Hampton Court Palace, Richmond & Kingston. Tamanzi offers guests a singular experience of living in urban nature in London. <br />Come and slow down at Tamanzi, immerse yourself in a bit of luxury & enjoy the best of both worlds - London sights & communing with nature.","Richmond upon Thames"
"London","Charming flat in a perfect location: 2 min away from Hyde Park,","Westminster"
"London","Welcome to The Clissold, a charming two-bedroom apartment nestled in the heart of N5, where comfort meets style and local allure. Our space promises a delightful retreat that marries modern comfort with authentic cultural vibes in a peaceful and quiet location.","Islington"
"London","Spacious 1 bed flat on the ground floor. Just 4 mins walk from Devons Road DLR and near to other tube and bus stops so it offers brilliant transport links & it is also 10 min DLR ride from Canary Wharf & Stratford,  where you'll find  by many fantastic restaurants, cafes & bars. Stylishly furnished & boasting a range of high quality appliances, bright double bedroom, a fully equipped kitchen and a stylish living & dining area + Garden with out door furniture. There is a comfy sofa bed too!","Tower Hamlets"
"London","Luxurious two-bedroom, two-bathroom apartment in the heart of Mayfair, moments from Hyde Park. Bedroom 1 features a king and single bed with en-suite. Bedroom 2 offers two single beds. The living room includes a sofa bed, comfortably sleeping up to 7. Enjoy a fully equipped kitchen, air conditioning, private balcony, and elegant furnishings throughout. Located in a newly renovated building in one of London’s most prestigious areas.","Westminster"
"London","Beautiful serviced apartment located on 4th floor of Nell Gwynn House. This newly refurbished 1 bed apartment is ideal for London trips. A fully equipped kitchen, bathroom  with large walk in shower & jets, comfy living area, free unlimited 100mb & luxurious Egyptian cotton linen, this is ideal for guests here on business or pleasure. You’ll love my place because of the location - 8 mins to the tubes. Professionally Managed on-site.  Weekly clean and linen change included, daily maid by request","Kensington and Chelsea"
"London","Show up and start living from day one in London with this cozy one bedroom Blueground apartment. You’ll love coming home to this thoughtfully furnished, beautifully designed, and fully equipped Nine Elms home with stunning balcony views over the city. (ID #LON159)","Lambeth"
"London","This room is strictly for a single occupant. This exquisite cosy yet centrally located in london offers it all. Bloomsbury has historical and current theme of sheer elegance, Bespoke shops, Fine dinning restaurant, independent shops, winery, etc<br />The location of this apartment is 5-10min walk to oxford street, 10 min st pancreas, minutes away from covent garden. Please kindly not the apartment is located on fourth floor no lift. No separate dinning area. <br />The apartment is beyond tidy and elegant!","Camden"
"London","The whole group will enjoy easy access to everything from this centrally located place. we are delighted to offer this spacious four bedroom townhouse in the heart of Hyde Park state which is a few seconds away walking to Hyde Park Leston five minutes walk to Marble Arch station as well as same distance to Edgware Road station, including all amenities of central London, Cafes bars, restaurant etc.","Westminster"
"London","An artist's room in a Victorian house located in Central London. It is a real Victorian house with huge sash windows, high ceilings and fireplaces. There are my drawings and paintings on the walls and books for you to read. The house is 15 minutes walk away from bustling Camden Town, with its bars, restaurants and shops. It is also well-connected with the city center - a 20 minute bus journey would bring you straight to Soho.","Islington"
"London","Experience comfort and style in this modern 2-bedroom, 1.5-bathroom apartment in the vibrant Clerkenwell area, accessible by lift. The open-plan layout features floor-to-ceiling windows, a fully equipped kitchen, and a cozy living space. Relax on the private balcony or explore nearby Farringdon, St. Paul’s, and lively cafes. Perfect for business travelers, couples, and families seeking a central London stay!","Islington"
"London","Spacious studio with everything you require! Kitchen complete with pots and pans, dishwasher and all other appliances. Bathroom is extremely spacious with all necessary toiletries and towels provided. Washing machine for your use free. Living room complete television with Netflix and other applications installed. Finally, a very comfortable and luxurious king sized bed with Egyptian cotton sheets. Great location for getting to the O2 arena, London City Airport and Central London!","Tower Hamlets"
"London","Super-central 1 bedroom flat in Knightsbridge, a few steps from Harrod's, Hyde Park, Sloane Square and South Kensington","Westminster"
"London","A cosy one bedroom within a 2 bedroom flat. This airy room, with fantastic lighting is perfect for a person or couple looking to explore London. The room's furnishing, paintings and decor give it a homely feeling.<br /><br />The apartment is located in a very accessible part of London, with at least 3 train stations and several buses going into central, east London and the Docklands.<br /><br />Also in close proximity to the newly built Deptford Market Yard, flourishing with amazing coffee shops, restaurants/bars.","Lewisham"
"London","PLEASE ENQUIRE FIRST BEFORE BOOKING<br /><br />Superb luxury one bedroom apartment, with use of private garden, just undergone full refurbishment. We offer 3 times as much space per room than an average London hotel for an equivalent charge! Luxury interior designed apartment, which will provide the perfect ""home away from home"". Whether you are on a business trip or on holiday, we have the facilities and more importantly the desire to make your stay pleasant.","Brent"
"London","Beautifully presented and generously sized double bedroom available in the heart Limehouse. Easy access to transport links, conveniently located 5 minutes walking from either Limehouse or Shadwell stations (national train, DLR and overground). Buses to Canary Wharf, Bank, Shoreditch, Old Street (perfectly placed for bars, restaurants) The development is beautifully decorated. The kitchen is an open plan kitchen with a washer, fridge/freezer completely furnished.","Tower Hamlets"
"London","Cozy and warm home furnished with high end furnitures and with high quality finishing. <br />You will feel great when sunny and rainy (fireplace doesn’t work unfortunately) <br />You will get everything you need (except shampoo ect). You can use the Nespresso machine tea ect. <br />My maid will remove some of my clothes to let you settle properly. <br />Please note that my belongings will be still in the place that’s why I will need to speak to you before confirming. <br />Best <br />Patrick","Kensington and Chelsea"
"London","This is my home and I only rent it when I am traveling - please look after everything !<br /> It is a bright and comfy living space with separate kitchen.  Everything you need plus a small, private garden with bar-b-q.  6 mins walk from Southfields Underground station (District Line), and bus stops travelling to Central London (40 mins by underground).  Walking distance to Wimbledon tennis, Wimbledon Park and close to many shops including M&S, Tesco and Sainsburys, coffee shops, and restaurants.","Wandsworth"
"London","Cozy 2-bedroom Apartment perfect for family vacation or contractors. Enjoy all the comforts of home during your short or long stay. 2 single beds, 1 double and a sofa bed makes this apartment perfect for up to 5 guests. <br /><br />A short walk away from Newbury Park station with access to Central Line, accessing Central London in under 20 mins, lots of lovely cafes and restaurants within a very short walking distance. <br />Free parking for up to 2 cars.<br /><br />Recently Launched hence lower prices, getting booking!","Redbridge"
"London","This is a SMALL Lovely and decorative Hotel Room with Private Bathroom in a Prime Location, Just few steps to Hyde Park and Queensway, which has a great selection of international Cuisine restaurants , Bars and Grocery stores<br />Just few minutes walk to two underground stations ( Queensway and Bays water ) and bus stops which make the access to all London attractions very Easy.","Westminster"
"London","Enjoy a stylish experience at this centrally-located place.<br /><br />The kitchen has a dining area for 2 and comes with plates, cutlery, pots and pans etc. it is also equipped a washing machine and electric hobs for cooking.<br /><br />The bathroom comes with hand wash, hair dryer, shampoo, conditioner and body wash.<br /><br />Very Central - 3 MINUTES WALK TO FARRINGDON STATION!<br /><br />5 mins to Kings cross by train, 8 mins to Oxford Circus.","Camden"
"London","Tube station PIMLICO 5mins away.<br />Lovely quiet residential area opposite a communal park; shops and river Thames close by.<br /><br />Spacious studio recently renovated with a double bed and a bunk bed (2 single beds, 60kg max). Ideal for a couple with 2 children. It includes a fully fitted kitchen with all you'll need in there, a comfy lounge, a dining area and a separate shower room.<br />Bedding & towels provided.<br />Small outdoor space.<br /><br />Access via a staircase (basement flat).<br /><br />No smoking flat.","Westminster"
"London","A North London shared accommodation with lovely students of drama, music and design. Very cosy place within 5-10 minutes of amenities.","Haringey"
"London","As this is for a long-term stay, we are only accepting requests from guests with at least 2 positive reviews. If you have no reviews  you'll be asked to retract your request.  Thanks for understanding!<br /><br />We are subletting our lovely and bright one bedroom flat in the heart of Dalston from mid September for a minimum of 30 days. <br /><br />The flat is only minutes from lots of great cafes and bars that make Dalston one of the best hangouts in London.","Hackney"
"London","Make yourself at home and relax in this cute flat with a sun trap garden. TV with Netflix, wifi,  bbq, fresh herbs in the garden. Kitchen stocked up with Nespresso coffee, tea, olive oil, milk, sugar, salt etc. Free street parking.  Transport links to Wimbledon and Morden just minutes away.","Merton"
"London","This 3-bedroom flat on Knasborough Place, in Earls Court has furnished rooms to rent. The kitchen is well equipped and has a washing machine, dishwasher, oven and microwave. Central heating is installed throughout the flat and will help keep you warm on cold London nights.<br /><br />The apartment is located in Earls Court and is well connected by public transport. The area is home to Universities, markets, bars and restaurants, and excellent shopping.","Kensington and Chelsea"
"London","Spacious 3-Bedroom Flat on Edgware Road – Perfect Location, Great Transport Links!<br /><br />Welcome to our bright and spacious 3-bedroom flat located in the heart of London’s vibrant Edgware Road area! Whether you're visiting for business, sightseeing, or a weekend getaway, this flat offers everything you need for a comfortable and convenient stay.","Westminster"
"London","Super stylish family town house spread generously over four floors with garage and garden on Cheyne Walk. Overlooking the spectacular River Thames between the Albert and Battersea Bridges in the heart of historic Old Chelsea, Cheyne Walk has always been one of the most prestigious locations in London.  This charming house is on a leafy garden next to the Chelsea Old Church.  The spacious, country chic house provides stunning river views and easy access to the buzz of Kings Road and nearby parks.","Kensington and Chelsea"
"London","Our charming 4 bedroom house in Charlton / East Greenwich.<br />Perfect for families, friends, or business travellers.<br />4 generously sized bedrooms. A large living room with comfortable seating, a flat-screen TV, & a light, airy atmosphere. 2 modern bathrooms equipped with towels & toiletries . It also features a garden.<br />5-7 minute walk to Westcombe Park station, with 15 minute trains to London Bridge and thameslink services. North Greenwich is a 10 min bus ride away.","Greenwich"
"London","Great room in great location, it only takes 15 minutes on the tube to get to Central London. Shoreditch, Whitechapel, Hackney and Victoria Park all are walking distance from were the flat.<br />Room is only 7 min walk away from Bethnal Green Station.<br />Newly refurbished bathroom with brand new amenities.<br /><br />Flat shared with 4 other lovely and quiet people.","Tower Hamlets"
"London","Forget your worries in this spacious and serene space.","Redbridge"
"London","A spacious double room with a double bed is available for one person. The room is sunny, cosy & clean. All the amenities can be reached within 5 minutes at the famous Crisp Street Market. Within a few minutes walk to transport links including Blackwall, All Saints & Poplar Docklands Light Railways (DLR). The flat is just 15 minutes walk from Canary Wharf & approx. 30 minutes train ride from Central London.","Tower Hamlets"
"London","Enjoy our peaceful place with beautiful green views of the local park. The flat is 5 minutes walk to Crouch Hill overground station and around 15-20 minutes walk to Finsbury Park station which is a big transport hub. The street is very residential and quiet. There are many grocery options close by.<br />We will be away for a few months, provisionally from the 7th of February till the end of July but we are flexible with our dates. We are interested in longer term lets during this period.","Islington"
"London","A spare bedroom and private bathroom in a modern two-bedroom shared (with the host) apartment on the first floor of a beautifully designed building of four dwellings. Situated in Zone 3 with excellent transport links. The newly opened Elizabeth Line connects Forest Gate station, which is a 8-minute walk from the accommodation, to central London in 10 minutes. It is 18 minutes to Tottenham Court Road from where you can walk to many tourist attractions.<br />Trains are every few minutes.","Newham"
"London","Welcome to our cozy 1-bedroom flat! <br /><br />Located in a prime location near Wembley Park Station! This fully furnished flat offers all the comforts of home, including an equipped kitchen, high-speed Wi-Fi, and a comfortable living area. With its proximity to the station, you'll have easy access to explore London. Nearby amenities such as shops and restaurants provide plenty of options for dining out or grabbing essentials. <br /><br />Book now for an unforgettable experience!","Brent"
"London","**All guests must be between 18-40 years**<br /><br />With three Underground Lines and 24hr buses, Astor Kensington is the perfect place to explore London. A short walk the neighbourhood will take you through the world famous Portobello Market, Kensington Gardens and London’s most expensive street! Hop on the tube or bus and within 10 minutes you’ll be in the heart of Oxford Street, Piccadilly Circus and Leicester Square!","Westminster"
"London","Brand new apartment that comes with full use .I’m offering 1 double bedroom that accommodates 2 people in a 2 bedroom flat. Private Bathroom and self-server breakfast, free tea and coffee are available.","Lambeth"
"London","Amazing terrace views and dreamy sunsets over Alexandra Palace.<br />Eat out on the terrace and enjoy!","Haringey"
"London","For stays over 1 month further discounts can be applied.<br /><br />2 beautiful double rooms with use of 2 bathrooms.<br /><br />Honor Oak Park station is just a 10 minute walk away which has easy transport links to central London within 30 minutes. There are also great restaurants and cafes in the area.","Lewisham"
"London","Our spacious, open plan 2 bedroom home, recently renovated, is perfect for family or friends of up to 4. A perfect space for cooking and entertaining yet also a great jumping point to central London (12 minute walk to the Elizabeth line - 11 minutes to Liverpool Street), and also to Stratford (Westfield, Olympic Park, ABBA Voyage, West Ham Stadium). Plus just a 2 minute walk to the spacious and green Wanstead Flats.","Waltham Forest"
"London","Welcome to your peaceful London stay! 🌿✨<br />The room/apartment is the perfect place to unwind after a day of exploring the city.<br /><br />The flat features a sunny balcony, a comfortable living room, a bathroom, and a separate toilet for convenience.<br />Nestled in a green and hilly neighbourhood, you’ll enjoy the charm of nature while staying central. Plenty of lovely shops/restaurants around too! Making everyday life easy and enjoyable.<br /><br />We look forward to welcoming you to your home away from home! 🌸","Wandsworth"
"London","My small self-contained studio space is cheaper than renting most rooms in London!  It's lovely and perfect for access to Central London in under 10 minutes by underground.  Yes my place is small but it’s modern, clean and has everything you need at a great price. It’s also very close to places to eat, shops and great nightlife which are all within 5 minutes walking distance.  It’s a great base for couples, solo adventurers and business guests who want a nice, calm place to stay and great value.","Lambeth"
"London","Recently refurbished, a cosy bed room with a semi double bed.","Tower Hamlets"
"London","Light basic décor, excellent location for transport into central London. <br /><br />Quiet space. <br /><br />Share flat with a middle aged single female. Female only flat. <br /><br />Host has some allergies. No pets, no smoking. Host enjoys yoga and reading. Mostly private.<br /><br />Please message and share a little about yourself before booking. Thank you.","Lewisham"
"London","Recently renovated, light and spacious family home with private garden. Situated on a quiet residential street, backing onto leafy Brunswick Park. Located in Camberwell, which offers trendy restaurants, wine bars & pubs, plus excellent transport links to major tourist attractions. <br /><br />Comfortably sleeps 4 people, with option of a sofa bed to sleep 6. Organised over three floors - living, kitchen & dining open up to the garden on lower ground, whilst the bedrooms & bathrooms are on first & second.","Southwark"
"London","Central London Room, 3minute walk to the underground/bus station. 15 minutes away from: London eye, Houses of Parliament, Big Ben; Oxford street;Victoria coach station and Gatwick express; Harrods & Museums; Hyde Park; Piccadilly Circus: Nightlife & many Theatres. <br />The room includes a divan double bed; universal sockets, fridge, kettle, microwave,mirror, hair dryer, towels, Private bathroom, shampoo/conditioner/shower gel. Cleaner Available Daily<br />Self-Check in via Smart lock<br />NO UNDER 18s ALLOWED","Lambeth"
"London","This property is across the road to a large indoor shopping mall and next to Harrow on the Hill station with very good transport links.<br /><br />Travel times to:<br /><br />Central London, 14 mins, 1 stop<br /><br />Wembley Park and Wembley Stadium, 6 mins 1 stop<br /><br />Northwick Park Hospital and Westminster university, 1 stop<br /><br />Very fast WiFi in room.<br />Big library and many coffee shops and restaurants across the road.<br /><br />Share bathroom with 1 other person.<br /><br />Also easy access to <br />UCL university,<br />London Business school,","Harrow"
"London","This  lovingly and newly renovated family home in the heart of West London is both  Stylish and Peaceful. There are  4 double Bedrooms, 3 Bathrooms , a wonderful double Reception room for entertaining and an amazing open plan Kitchen & Dining space. <br /><br />There is a large garden, which still needs to mature having been newly planted but there Is a patio for relaxing, a bbq and a gorgeous apple tree.  <br /><br />It's the perfect space to bring the whole family together","Hammersmith and Fulham"
"London","Stylish Covent Garden flat. Bright, classic decor, book-lined, high ceilings and big windows. Minutes from St. Martin's Lane and  West End theatres. Covent Garden and Leicester Square are on your doorstep; Trafalgar Square and Soho just a few minutes' walk. Ideal for two guests but can add a third. One double bed plus the large sofa which can be made-up into a bed or a single mattress can be put on the floor.","Westminster"
"London","2 bedroom, 1st floor apartment in the centre of London!  Sleeps 5. No living room.<br /><br />The apartment is located in the middle of the vibrant Soho area, the nightlife district of Central London, therefore IT IS NOISY but you'll have everything you could possibly want on your doorstep. <br /><br />1st floor (15 steps), no lift/elevator.<br /><br />IMPORTANT Please make sure that you put the correct number of people as the price changes for different numbers of guests. Sofabed fee applicable if less than 5 guests.","Westminster"
"London","A spacious 2 level maisonette with garden and free parking on site. Ideal for 2 couples or a family. <br /><br />The property has a large living area as well as a fully equipped kitchen and upstairs WC. You have private access to a fully fenced off patio and garden with garden furniture, seating, BBQ and a firepit.<br /><br />Downstairs there are 2 bedrooms with double beds and 2 bathrooms. <br /><br />Local amenities and Hampton train station with trains to Waterloo station and buses to Hampton Court are 5 min on foot.","Richmond upon Thames"
"London","Beautiful and comfortable, clean 4 bedroom house with 2bathrooms, 3 toilets .<br />My place is good for couples, solo adventurers, business travellers, families (with kids), and big groups.<br /><br />Available for short or long rental, pm me for any questions.<br /><br />Airport Pick up and drop up available on request.<br />Daily housekeeping and other services available  at request.<br /><br />Looking forward to hosting you.","Barking and Dagenham"
"London","Hi There!<br /><br />I am renting this bright & spacious modern house for short stay or longer rentals. Ideal for Couples, Group of friends or families with kids. Its central location means you can be in The City/West End in less than 30 minutes. Located at only 6minutes by bus from Westfield Shopping Centre and 15 minutes from Oxford Street via Central Line.<br />The property can be rented as a whole or each room individually.<br />Bed Linen & Towels can be provided at extra cost.","Ealing"
"London","This is a serene and spacious 1 bedroom apartment in the heart of Notting Hill/ Westbourne Grove. If you are looking for a work from home space or a central and gorgeous holiday abode, look no further.  On a tree lined quiet street nearby excellent transport links into central London. Spacious and well equipped kitchen as well as large and open living/dining room area with a small work area. Perfect for friends or young families.","Westminster"
"London","Parea Living (@parea.living) presents your Leytonstone Getaway.<br /><br />Welcome to a quiet little pocket of comfort nestled minutes from Leytonstone Underground Station. Warm, Cosy and designed to welcome you to a place of peace and calm.<br /><br />Follow us on IG @‌parea.living to see our journey and keep in touch for future deals after you make your booking.","Waltham Forest"
"London","Enjoy a stylish experience at this centrally located flat, in a beautiful victorian building, with huge windows, high ceilings, old wooden floors and a very spacious area - this sunny classic British flat is a dream! <br /><br />2 minute walk to West Kensington underground (District Line) and 5 minute walk from Barons Court.(Piccadilly line). Direct tube from Heathrow airport.<br /><br /><br />This is our home and therefore has some personal items.","Hammersmith and Fulham"
"London","Stylish flat in zone 1 buzzing Peckham area of South London. A short bus ride to the city center, located near a number of cheap super stores. A ten minute walk from Peckham's rye famous market. Accessible to all of London through a well serviced bus stop, one minute walk away.","Southwark"
"London","🌐Dashh Properties Short Lets & Serviced Accommodation Shepherds Bush 🌐<br /><br />𝐒𝐞𝐩𝐭 𝟏𝟓–𝟏𝟗 | ✨ 𝐔𝐩 𝐭𝐨 𝟏𝟖% 𝐎𝐅𝐅! 𝐒𝐞𝐜𝐮𝐫𝐞 𝐲𝐨𝐮𝐫 𝐠𝐞𝐭𝐚𝐰𝐚𝐲 𝐛𝐞𝐟𝐨𝐫𝐞 𝐢𝐭’𝐬 𝐭𝐨𝐨 𝐥𝐚𝐭𝐞!<br /><br />➞ Book a Week ➞ Save 15%<br />➞ Free Wi-Fi<br />➞ On-Street Parking<br />➞ Space for 4 Guests<br />➞ Extended Stay ➞ More Savings<br /><br />Ideal for a week of ease and comfort!<br /><br />Perfect for:<br />➞ Contractors<br />➞ Business Travelers<br />➞ Corporate Stays<br />➞ Families<br />➞ Groups of Friends<br />➞ Long-term Guests<br />➞ Relocation<br />➞ Leisure Breaks","Hammersmith and Fulham"
"London","WIMBLEDON TENNIS.Available for Wimbledon 26th June - 10th July 2016.<br />Beautifully modernised,(large double bedroom) flat in period,detached, residential property & situated in quiet area. Min rental period 7 days.  Discount prices for longer rentals.","Wandsworth"
"London","A fantastic offer for this modern, newly built penthouse apartment. Only 15 mins to central London, the underground train is only a few minutes away. The penthouse is close to all amenities in Harrow, and is a must see for a great stay in London. Bright and spacious with your very own roof terrace to enjoy the views over Harrow. The kitchen is fully self catering with all the amenities you need. Two brand new bathrooms, one with bathtub and one on-suite. Enjoy your stay!","Harrow"
"London","The flat is part of the beautiful Parkleys estate, and a stone's throw away from a wonderful parade of shops, bus stops in both directions towards Kingston and Richmond, and Ham Common, and a short walk away from Richmond Park and the River Thames.","Richmond upon Thames"
"London","Modern one-bedroom flats in the heart of Wembley Park. Located at 1a Olympic Way, our stylish apartments feature open-plan layouts, sleek kitchens with integrated appliances, spacious bedrooms, and contemporary finishes throughout. Just steps from Wembley Stadium, OVO Arena, and London Designer Outlet, with green spaces nearby and Wembley Park Station moments away for fast links to Central London. Comfort, convenience, and vibrant city living combined.","Brent"
"London","20 minutes from London Victoria or London Bridge. The whole family will be comfortable in this spacious and unique space refurbished,<br /> Near  Public Transport , Pizzeria and Restaurant <br />109 bus 50 meters from the property and two free parking spaces in front of the property,<br />8-10 minutes walk to Norbury train station.","Croydon"
"London","Beautiful bright one bed flat on Chapel Market. 5 min walk to Angel tube station . On your doorstep is a daily food market, a lovely shopping center with the best high st shops and cinema.","Islington"
"London","Get cozy and settle into this rustic and romantic space. Recently refurbished. Parked in the hart of hackney. Great access to Broadway market,Victoria Park and Hackney Wick. Great local pubs. Log burner to keep you worm on cosy at night. Very comfy cabin. The boat might be double moored on occasions, if it’s busy on canal. Also the boat doesn’t have hot water. Great getaway in the hart of east London.<br /> You can also enjoy the charming nature of the canal and amazing sunsets.","Tower Hamlets"
"London","Fantastic cafes, bars and restaurants nearby. Perfect for couples, friends and family!<br /><br />There are several good public transport links nearby: the Overground is just at a 2-minute walk from the flat and there are also numerous buses that stop minutes from the apartment, taking you directly to Oxford Street, St Paul's Cathedral, London Bridge and Waterloo Station.<br /><br />The flat has a strict no party policy, It is paramount that we are respectful towards our neighbours.<br /><br />I hope you enjoy your stay!","Hackney"
"London","The whole group will enjoy easy access to everything from this centrally located home away from home.","Islington"
"London","The whole group will enjoy easy access to everything from this centrally located place.very easy access to central London 10 to 15 minutes walking distance to canning town station.","Newham"
